anchor_id,branch_length,realized_identity_to_anchor,original_label,method,U_aleatoric,U_epistemic,pred,labels,correct
chr20:45792444-45792744|1,1.5,0.5366666913032532,1,mc_dropout,0.29969650506973267,0.03904939070343971,1,1,1
chr20:45827301-45827601|1,0.0,1.0,1,mc_dropout,0.2527666985988617,0.005954125430434942,1,1,1
chr20:45827301-45827601|1,0.019999999552965164,0.9666666388511658,1,mc_dropout,0.4998755156993866,0.046471260488033295,1,1,1
chr20:45827301-45827601|1,0.05000000074505806,0.9666666388511658,1,mc_dropout,0.1849735975265503,0.008596337400376797,1,1,1
chr20:45827301-45827601|1,0.10000000149011612,0.903333306312561,1,mc_dropout,0.1490551233291626,0.007044925354421139,1,1,1
chr20:45827301-45827601|1,0.20000000298023224,0.8266666531562805,1,mc_dropout,0.0820155069231987,0.00042409845627844334,1,1,1
chr20:45827301-45827601|1,0.4000000059604645,0.6899999976158142,1,mc_dropout,0.279735803604126,0.060480665415525436,1,1,1
chr20:45827301-45827601|1,0.800000011920929,0.596666693687439,1,mc_dropout,0.06604170799255371,0.00013034134462941438,1,1,1
chr20:45827301-45827601|1,1.5,0.5099999904632568,1,mc_dropout,0.1727765053510666,0.02290806733071804,1,1,1
chr20:47501837-47502137|1,0.0,1.0,1,mc_dropout,0.07099667936563492,0.0022423849441111088,1,1,1
chr20:47501837-47502137|1,0.019999999552965164,0.9900000095367432,1,mc_dropout,0.0614619217813015,5.4857089708093554e-05,1,1,1
chr20:47501837-47502137|1,0.05000000074505806,0.9599999785423279,1,mc_dropout,0.058047790080308914,9.460120782023296e-05,1,1,1
chr20:47501837-47502137|1,0.10000000149011612,0.9133333563804626,1,mc_dropout,0.059600237756967545,4.390394678921439e-05,1,1,1
chr20:47501837-47502137|1,0.20000000298023224,0.7833333611488342,1,mc_dropout,0.06390301883220673,0.00017896406643558294,1,1,1
chr20:47501837-47502137|1,0.4000000059604645,0.6933333277702332,1,mc_dropout,0.12863948941230774,0.022135037928819656,1,1,1
chr20:47501837-47502137|1,0.800000011920929,0.596666693687439,1,mc_dropout,0.06099896878004074,4.7520956286462024e-05,1,1,1
chr20:47501837-47502137|1,1.5,0.4833333194255829,1,mc_dropout,0.12551012635231018,0.009118003770709038,1,1,1
chr20:62926363-62926663|1,0.0,1.0,1,mc_dropout,0.0668724775314331,0.0007676660316064954,1,1,1
chr20:62926363-62926663|1,0.019999999552965164,0.9733333587646484,1,mc_dropout,0.06998095661401749,0.0011434911284595728,1,1,1
chr20:62926363-62926663|1,0.05000000074505806,0.9666666388511658,1,mc_dropout,0.05698128789663315,3.964737697970122e-05,1,1,1
chr20:62926363-62926663|1,0.10000000149011612,0.903333306312561,1,mc_dropout,0.057056210935115814,4.241522037773393e-05,1,1,1
chr20:62926363-62926663|1,0.20000000298023224,0.8600000143051147,1,mc_dropout,0.0647490844130516,0.0011533963261172175,1,1,1
chr20:62926363-62926663|1,0.4000000059604645,0.7166666388511658,1,mc_dropout,0.060871630907058716,4.249583798809908e-05,1,1,1
chr20:62926363-62926663|1,0.800000011920929,0.6633333563804626,1,mc_dropout,0.056225135922431946,4.4221040297998115e-05,1,1,1
chr20:62926363-62926663|1,1.5,0.5099999904632568,1,mc_dropout,0.12330739200115204,0.0015592806739732623,1,1,1
chr20:63520715-63521015|1,0.0,1.0,1,mc_dropout,0.07269752025604248,0.0013155866181477904,1,1,1
chr20:63520715-63521015|1,0.019999999552965164,0.9766666889190674,1,mc_dropout,0.062328703701496124,0.00021131293033249676,1,1,1
chr20:63520715-63521015|1,0.05000000074505806,0.9399999976158142,1,mc_dropout,0.05540976673364639,6.679376383544877e-05,1,1,1
chr20:63520715-63521015|1,0.10000000149011612,0.9399999976158142,1,mc_dropout,0.05668818950653076,4.8235757276415825e-05,1,1,1
chr20:63520715-63521015|1,0.20000000298023224,0.8566666841506958,1,mc_dropout,0.05963650345802307,3.18221646011807e-05,1,1,1
chr20:63520715-63521015|1,0.4000000059604645,0.7400000095367432,1,mc_dropout,0.06481599062681198,0.0006451499066315591,1,1,1
chr20:63520715-63521015|1,0.800000011920929,0.6299999952316284,1,mc_dropout,0.05959586426615715,7.310874934773892e-05,1,1,1
chr20:63520715-63521015|1,1.5,0.5366666913032532,1,mc_dropout,0.06348898261785507,0.00012423058797139674,1,1,1
chr20:63696602-63696902|1,0.0,1.0,1,mc_dropout,0.12725473940372467,0.005099618807435036,1,1,1
chr20:63696602-63696902|1,0.019999999552965164,0.9866666793823242,1,mc_dropout,0.1110011488199234,0.0016030180267989635,1,1,1
chr20:63696602-63696902|1,0.05000000074505806,0.9666666388511658,1,mc_dropout,0.11710558831691742,0.005797019228339195,1,1,1
chr20:63696602-63696902|1,0.10000000149011612,0.9433333277702332,1,mc_dropout,0.08667029440402985,0.0009099709568545222,1,1,1
chr20:63696602-63696902|1,0.20000000298023224,0.8366666436195374,1,mc_dropout,0.09839070588350296,0.0034520786721259356,1,1,1
chr20:63696602-63696902|1,0.4000000059604645,0.7266666889190674,1,mc_dropout,0.10715101659297943,0.0015120176831260324,1,1,1
chr20:63696602-63696902|1,0.800000011920929,0.6066666841506958,1,mc_dropout,0.07515699416399002,0.00026174684171564877,1,1,1
chr20:63696602-63696902|1,1.5,0.476666659116745,1,mc_dropout,0.1408831775188446,0.0018156316364184022,1,1,1
chr21:26845398-26845698|1,0.0,1.0,1,mc_dropout,0.06181001663208008,5.046615842729807e-05,1,1,1
chr21:26845398-26845698|1,0.019999999552965164,0.9833333492279053,1,mc_dropout,0.06313356012105942,4.5177694119047374e-05,1,1,1
chr21:26845398-26845698|1,0.05000000074505806,0.9466666579246521,1,mc_dropout,0.06376302242279053,8.639440784463659e-05,1,1,1
chr21:26845398-26845698|1,0.10000000149011612,0.9333333373069763,1,mc_dropout,0.06812458485364914,0.00014630887017119676,1,1,1
chr21:26845398-26845698|1,0.20000000298023224,0.8733333349227905,1,mc_dropout,0.06828281283378601,0.00020081123511772603,1,1,1
chr21:26845398-26845698|1,0.4000000059604645,0.7233333587646484,1,mc_dropout,0.06194186210632324,0.00020750243857037276,1,1,1
chr21:26845398-26845698|1,0.800000011920929,0.596666693687439,1,mc_dropout,0.06592527776956558,0.00023332133423537016,1,1,1
chr21:26845398-26845698|1,1.5,0.5266666412353516,1,mc_dropout,0.0950259193778038,0.0003425464383326471,1,1,1
chr21:41508147-41508447|1,0.0,1.0,1,mc_dropout,0.06277836114168167,3.524569547153078e-05,1,1,1
chr21:41508147-41508447|1,0.019999999552965164,0.9800000190734863,1,mc_dropout,0.06005207449197769,0.0001616314402781427,1,1,1
chr21:41508147-41508447|1,0.05000000074505806,0.9599999785423279,1,mc_dropout,0.06365400552749634,0.0005134380771778524,1,1,1
chr21:41508147-41508447|1,0.10000000149011612,0.9200000166893005,1,mc_dropout,0.05810083821415901,4.144244303461164e-05,1,1,1
chr21:41508147-41508447|1,0.20000000298023224,0.8166666626930237,1,mc_dropout,0.05786911025643349,8.993617666419595e-05,1,1,1
chr21:41508147-41508447|1,0.4000000059604645,0.753333330154419,1,mc_dropout,0.06098032742738724,5.0036203901981935e-05,1,1,1
chr21:41508147-41508447|1,0.800000011920929,0.6133333444595337,1,mc_dropout,0.05912094563245773,4.803152842214331e-05,1,1,1
chr21:41508147-41508447|1,1.5,0.503333330154419,1,mc_dropout,0.05840781331062317,9.249979484593496e-05,1,1,1
chr21:46142697-46142997|1,0.0,1.0,1,mc_dropout,0.8198953866958618,0.01586170122027397,1,1,1
chr21:46142697-46142997|1,0.019999999552965164,0.9733333587646484,1,mc_dropout,0.7689210176467896,0.01585611328482628,1,1,1
chr21:46142697-46142997|1,0.05000000074505806,0.9566666483879089,1,mc_dropout,0.5136871337890625,0.05426843836903572,1,1,1
chr21:46142697-46142997|1,0.10000000149011612,0.9200000166893005,1,mc_dropout,0.47374314069747925,0.02333899214863777,1,1,1
chr21:46142697-46142997|1,0.20000000298023224,0.8666666746139526,1,mc_dropout,0.3310317397117615,0.054249584674835205,1,1,1
chr21:46142697-46142997|1,0.4000000059604645,0.7599999904632568,1,mc_dropout,0.23553596436977386,0.014215096831321716,1,1,1
chr21:46142697-46142997|1,0.800000011920929,0.6033333539962769,1,mc_dropout,0.11190494149923325,0.005424988456070423,1,1,1
chr21:46142697-46142997|1,1.5,0.49000000953674316,1,mc_dropout,0.4320014715194702,0.025206809863448143,1,1,1
chr20:462505-462805|1,0.0,1.0,1,mc_dropout,0.05850225314497948,9.292437607655302e-05,1,1,1
chr20:462505-462805|1,0.019999999552965164,0.9833333492279053,1,mc_dropout,0.05686865746974945,4.676853131968528e-05,1,1,1
chr20:462505-462805|1,0.05000000074505806,0.9599999785423279,1,mc_dropout,0.05948134884238243,4.6940513129811734e-05,1,1,1
chr20:462505-462805|1,0.10000000149011612,0.9333333373069763,1,mc_dropout,0.058478936553001404,2.6071495085489005e-05,1,1,1
chr20:462505-462805|1,0.20000000298023224,0.8566666841506958,1,mc_dropout,0.0578264556825161,9.485918417340145e-05,1,1,1
chr20:462505-462805|1,0.4000000059604645,0.7300000190734863,1,mc_dropout,0.06358964741230011,0.00025685070431791246,1,1,1
chr20:462505-462805|1,0.800000011920929,0.6433333158493042,1,mc_dropout,0.0647030621767044,0.0001536880008643493,1,1,1
chr20:462505-462805|1,1.5,0.5799999833106995,1,mc_dropout,0.13345159590244293,0.002581878798082471,1,1,1
chr20:543779-544079|1,0.0,1.0,1,mc_dropout,0.070470429956913,0.00011853366595460102,1,1,1
chr20:543779-544079|1,0.019999999552965164,0.9633333086967468,1,mc_dropout,0.06742259860038757,9.504728950560093e-05,1,1,1
chr20:543779-544079|1,0.05000000074505806,0.949999988079071,1,mc_dropout,0.10310037434101105,0.01139866653829813,1,1,1
chr20:543779-544079|1,0.10000000149011612,0.8833333253860474,1,mc_dropout,0.08163779228925705,0.0015511329984292388,1,1,1
chr20:543779-544079|1,0.20000000298023224,0.8100000023841858,1,mc_dropout,0.1883782148361206,0.008043800480663776,1,1,1
chr20:543779-544079|1,0.4000000059604645,0.7233333587646484,1,mc_dropout,0.12456636875867844,0.009063109755516052,1,1,1
chr20:543779-544079|1,0.800000011920929,0.5833333134651184,1,mc_dropout,0.12066700309515,0.0008717370801605284,1,1,1
chr20:543779-544079|1,1.5,0.4933333396911621,1,mc_dropout,0.21052022278308868,0.017683127894997597,1,1,1
chr20:1002300-1002600|1,0.0,1.0,1,mc_dropout,0.07380567491054535,0.0014513400383293629,1,1,1
chr20:1002300-1002600|1,0.019999999552965164,0.9733333587646484,1,mc_dropout,0.06260804086923599,7.010442641330883e-05,1,1,1
chr20:1002300-1002600|1,0.05000000074505806,0.9566666483879089,1,mc_dropout,0.062411289662122726,0.00011570132483029738,1,1,1
chr20:1002300-1002600|1,0.10000000149011612,0.9233333468437195,1,mc_dropout,0.06609794497489929,0.0010000253096222878,1,1,1
chr20:1002300-1002600|1,0.20000000298023224,0.8533333539962769,1,mc_dropout,0.07395084947347641,0.0019842605106532574,1,1,1
chr20:1002300-1002600|1,0.4000000059604645,0.7266666889190674,1,mc_dropout,0.13221706449985504,0.023960687220096588,1,1,1
chr20:1002300-1002600|1,0.800000011920929,0.5933333039283752,1,mc_dropout,0.14691399037837982,0.001988302217796445,1,1,1
chr20:1002300-1002600|1,1.5,0.49000000953674316,1,mc_dropout,0.12410525977611542,0.00449251988902688,1,1,1
chr20:1184407-1184707|1,0.0,1.0,1,mc_dropout,0.3814244568347931,0.009134643711149693,1,1,1
chr20:1184407-1184707|1,0.019999999552965164,0.9666666388511658,1,mc_dropout,0.34832391142845154,0.025660736486315727,1,1,1
chr20:1184407-1184707|1,0.05000000074505806,0.949999988079071,1,mc_dropout,0.349722295999527,0.03224283456802368,1,1,1
chr20:1184407-1184707|1,0.10000000149011612,0.8799999952316284,1,mc_dropout,0.41632941365242004,0.07091540843248367,1,1,1
chr20:1184407-1184707|1,0.20000000298023224,0.8399999737739563,1,mc_dropout,0.17961984872817993,0.007576706353574991,1,1,1
chr20:1184407-1184707|1,0.4000000059604645,0.7433333396911621,1,mc_dropout,0.06861068308353424,0.0001393435668433085,1,1,1
chr20:1184407-1184707|1,0.800000011920929,0.6399999856948853,1,mc_dropout,0.11262542754411697,0.01690162718296051,1,1,1
chr20:1184407-1184707|1,1.5,0.44999998807907104,1,mc_dropout,0.55209881067276,0.08051251620054245,1,1,1
chr20:1266250-1266550|1,0.0,1.0,1,mc_dropout,0.0919763520359993,0.00011597004777286202,1,1,1
chr20:1266250-1266550|1,0.019999999552965164,0.9733333587646484,1,mc_dropout,0.09733083844184875,0.0005843755207024515,1,1,1
